id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
5244	crack shielding	0.746	-1.2809	10	67	108	3	2015
5245	crack tip	0.5377	-0.7308	4	494	725	19	2012.9474
5246	cracking	0.6444	-0.3601	2	753	1030	28	2015.1786
5247	cracks propagate	0.6087	-0.8616	4	90	135	3	2020
5248	cracks propagation	1.1106	-0.5234	5	104	111	3	2021.3333
5249	cral	1.1929	0.2496	5	290	418	11	2014.4545
5250	craln	1.0679	0.2664	5	226	329	8	2012.25
5251	craln coating	1.1214	0.5024	5	112	151	5	2015.8
5252	cralsin coating	1.2245	0.4495	5	103	128	4	2015.5
5253	craze	-0.3723	-0.849	3	238	281	6	2014.8333
5254	crb	1.0266	0.1192	5	140	151	4	2010.25
5255	crc	1.0224	0.2893	5	218	264	7	2014.8571
5256	creation	-0.0899	-0.0493	4	2438	4456	110	2017.2727
5257	creep	0.3071	-0.5659	2	879	1348	37	2013.2162
5258	creep behavior	-0.1188	-0.7671	4	282	332	8	2018.5
5259	creep behaviour	0.9241	-0.4368	2	65	70	3	2012
5260	creep experiment	0.8166	-0.5724	2	55	82	3	2015.6667
5261	creep rate	0.3665	-0.7351	2	224	261	7	2010
5262	creep resistance	0.065	-0.9298	4	283	349	10	2013.6
5263	creep test	0.1411	-0.7144	4	164	190	5	2019
5264	crgo	-0.7423	0.2573	8	84	127	3	2021.3333
5265	cristobalite	0.2871	0.4252	2	187	230	6	2010.1667
5266	criterion	0.2709	-0.5692	4	592	776	21	2015.4286
5267	criterium	0.2161	-0.5174	4	1033	1579	38	2016.9474
5268	critical amount	0.0211	0.1961	1	179	188	5	2019.4
5269	critical application	0.3637	-0.4475	2	288	364	9	2018.7778
5270	critical aspect	0.019	-0.607	3	182	201	4	2015
5271	critical buckling load	-0.0069	-0.9817	4	125	141	4	2020
5272	critical challenge	-0.4938	0.0275	6	217	234	6	2018
5273	critical component	0.2987	0.5829	1	167	178	4	2015.5
5274	critical composition	-0.4643	-1.0671	4	62	92	3	2018
5275	critical concentration	-0.2681	-0.2888	4	337	513	13	2014.5385
5276	critical condition	0.4662	-0.3258	5	133	142	3	2017.6667
5277	critical current density	0.4426	0.4113	1	275	376	12	2015.3333
5278	critical diameter	0.3914	-0.3447	2	115	128	4	2014.75
5279	critical exponent	-0.4992	-0.2319	4	471	702	21	2012.7619
5280	critical factor	0.3719	-0.2253	2	417	548	15	2016.7333
5281	critical flaw size	0.558	-0.3968	2	118	165	5	2005.4
5282	critical frequency	-0.784	-0.1502	7	211	268	7	2012.8571
5283	critical importance	0.3625	-0.4411	2	222	294	7	2017.2857
5284	critical insight	0.0717	0.3862	1	99	104	3	2016.6667
5285	critical interparticle distance	-0.3294	-0.4933	3	79	86	3	2009
5286	critical issue	0.0225	-0.6783	4	448	550	13	2016.6923
5287	critical level	-0.0135	-0.2215	4	200	224	5	2018.4
5288	critical load	0.9988	0.2273	5	668	1071	22	2017.1818
5289	critical need	0.1621	-0.1386	6	123	129	3	2015.6667
5290	critical parameter	0.1667	0.0447	4	366	409	11	2015.9091
5291	critical percolation	-0.5573	-0.793	4	124	141	3	2012.6667
5292	critical percolation threshold	-0.4735	-0.6025	4	165	222	6	2015.3333
5293	critical point	-0.5879	-0.6947	3	104	108	3	2011.6667
5294	critical problem	0.0033	0.1165	1	173	185	6	2015.3333
5295	critical property	-0.1046	0.2373	6	255	290	7	2018.2857
5296	critical review	0.3299	-0.6676	4	218	256	5	2015.6
5297	critical role	0.0864	0.0945	1	1298	1847	49	2016.2041
5298	critical size	0.2877	-0.0225	4	278	318	8	2014.5
5299	critical solution temperature	-0.5946	-0.1146	6	160	169	4	2017.75
5300	critical step	-0.2967	-0.0628	4	211	226	5	2015.2
5301	critical strain	-0.3106	-0.7668	3	279	343	9	2014.1111
5302	critical stress	0.5852	-0.5896	4	207	230	5	2015.4
5303	critical stress intensity factor	0.0147	-0.7141	4	306	392	10	2013.9
5304	critical temperature	0.4456	0.0597	2	336	433	13	2013.5385
5305	critical value	-0.1458	-0.6301	4	548	742	20	2014.6
5306	critical volume fraction	-0.343	-0.3565	4	365	527	13	2011
5307	critical weight fraction	-0.2868	-0.2041	4	81	119	3	2019.6667
5308	crn	1.125	0.2376	5	931	1828	51	2014.0588
5309	crn coating	1.0844	0.2038	5	334	474	11	2015
5310	crn film	1.0671	0.3386	5	212	306	8	2013.125
5311	crn nanocrystallite	1.4204	0.1423	5	88	180	4	2017
5312	crn phase	1.3966	0.4132	5	177	282	7	2012.4286
5313	cro2	0.5511	0.7717	1	114	144	4	2013.75
5314	cross	-0.4496	-0.2018	6	4235	10380	257	2016.2023
5315	cross link	-0.3462	-0.494	6	638	1005	21	2015.2857
5316	cross link density	-0.59	-0.6005	3	414	571	13	2016.6923
5317	cross linkage	-0.1744	-0.0498	6	115	125	4	2007
5318	cross linker	-0.4815	-0.1131	6	634	914	23	2016.6522
5319	cross section	0.4215	-0.0812	5	2389	4710	119	2014.5042
5320	cross section morphology	0.9891	0.1612	5	247	307	7	2015
5321	cross sectional area	0.4407	-0.0953	5	158	202	6	2015.6667
5322	cross sectional microstructure	0.7585	0.1543	5	238	278	8	2014.5
5323	cross sectional morphology	1.031	0.3174	5	416	619	15	2016
5324	cross sectional scanning electron microscopy	1.0953	0.5101	5	166	243	6	2009.6667
5325	cross sectional sem	1.3916	0.3822	5	101	156	4	2013.25
5326	cross sectional transmission electron microscopy	0.943	0.2276	5	352	497	14	2011.1429
5327	cross sectional view	0.3293	-0.2647	6	157	228	4	2019
5328	cross slip	0.9502	-0.7209	2	141	201	6	2012.3333
5329	crosslink	-0.7093	-0.3865	3	621	865	20	2016
5330	crosslink density	-0.7716	-0.6184	3	749	1184	31	2016.2903
5331	crosslinked hydrogel	-0.664	-0.1976	6	103	110	3	2019.3333
5332	crosslinked network	-0.6734	-0.4545	7	339	550	10	2021.7
5333	crosslinked polymer	-0.9027	0.4784	1	114	117	3	2006.6667
5334	crosslinked structure	-0.5211	-0.3018	3	136	144	4	2019.5
5335	crosslinker	-0.7156	-0.0324	6	720	1082	27	2016.7778
5336	crosslinking	-0.5412	-0.1612	6	1497	2469	61	2017.7541
5337	crosslinking agent	-0.6402	-0.0291	6	245	300	9	2015.5556
5338	crosslinking degree	-0.8627	-0.3908	7	337	503	9	2019.5556
5339	crosslinking density	-0.8358	-0.252	3	612	918	24	2015.6667
5340	crosslinking network	-0.7416	-0.4588	3	205	227	7	2018.1429
5341	crosslinking process	-0.9447	-0.2868	7	304	442	7	2021.4286
5342	crosslinking reaction	-0.7626	-0.0741	6	211	237	6	2017.8333
5343	crosslinking time	-1.1754	-0.4015	7	197	334	4	2023.25
5344	crossover	-0.1853	-0.1889	3	338	427	12	2012.5833
5345	crossover frequency	-0.8984	-0.3011	3	140	157	4	2010
5346	crown	0.0406	-0.1011	2	644	961	27	2012.037
5347	crr	-0.6576	-0.9017	3	102	120	3	2013.6667
5348	crs	0.2841	-0.3371	2	206	217	5	2018.4
5349	crsin coating	1.4353	0.16	5	128	229	5	2018.2
5350	crucial effect	0.1853	-0.3644	4	197	215	6	2017.1667
5351	crucial factor	-0.1956	-0.2684	4	281	316	8	2016.75
5352	crucial importance	-0.3902	-0.1108	7	300	344	9	2019.2222
5353	crucial parameter	-0.0964	-0.1868	4	144	155	4	2015.75
5354	crucial role	0.2675	0.1875	5	1354	2081	52	2017.9231
5355	crucial step	-0.3268	0.0981	6	122	123	3	2020.3333
5356	cryo sem	-0.9661	0.1015	6	98	162	3	2016.3333
5357	cryogel	-0.5399	-0.0132	6	369	437	11	2018.4545
5358	cryogenic condition	0.3397	-0.5786	2	173	183	4	2016.25
5359	cryogenic mechanical behavior	-0.5189	-0.8786	3	99	108	3	2014.6667
5360	cryogenic scanning electron microscopy	-0.8053	-0.0043	6	103	165	3	2018
5361	cryogenic temperature	0.3223	-0.2834	2	324	412	13	2012.8462
5362	cryogenic treatment	-0.2929	-0.5855	4	117	144	5	2019.8
5363	cryomilling	0.6258	-0.4183	2	300	503	17	2011.8235
5364	cryorolling	1.3123	-0.665	2	98	170	4	2018.5
5365	crystal	0.1267	0.0272	2	4807	12034	303	2014.2178
5366	crystal boundary	0.8582	0.1733	2	119	130	4	2015.75
5367	crystal defect	0.3299	0.4729	1	451	518	12	2014.9167
5368	crystal form	-0.4886	0.0964	3	371	443	12	2012.75
5369	crystal grain	0.76	0.0931	5	299	354	9	2015
5370	crystal grain size	1.1536	0.3786	5	118	126	4	2005.25
5371	crystal growth	0.0978	-0.0211	5	960	1589	38	2014.2105
5372	crystal growth process	-0.3296	1.2403	1	206	342	5	2017.2
5373	crystal growth rate	0.2247	0.1682	2	152	168	4	2011.75
5374	crystal lattice	0.2195	0.5231	1	481	631	14	2016.9286
5375	crystal lattice parameter	-0.3507	0.131	15	128	175	4	2018.5
5376	crystal microstructure	-0.0417	0.2269	4	259	276	5	2019.4
5377	crystal morphology	-0.4814	-0.0619	3	466	600	14	2016.3571
5378	crystal nucleation	-0.3826	-0.6499	3	142	153	4	2018.25
5379	crystal orientation	0.7419	0.0173	5	506	665	18	2012.3889
5380	crystal phase	-0.0052	0.4516	1	1591	2725	69	2014.4783
5381	crystal plane	0.4368	0.5905	5	351	446	11	2018
5382	crystal quality	-0.009	1.0154	1	206	250	6	2014.1667
5383	crystal size	0.2424	-0.0718	2	1361	2515	61	2016.1639
5384	crystal size distribution	-0.9819	-0.5163	7	171	293	4	2017.5
5385	crystal structure	0.0661	0.4414	1	4327	10577	278	2016.3741
5386	crystal symmetry	-0.194	-0.0358	4	85	123	3	2015.3333
5387	crystal texture	0.8787	0.6271	2	117	125	4	2017.75
5388	crystal thickness	-0.3156	-0.7562	3	136	141	3	2018.6667
5389	crystal transformation	-0.0781	-0.4123	4	117	162	4	2009.75
5390	crystal type	-0.5225	-0.724	3	150	160	3	2019
5391	crystal violet	-0.3299	0.9097	1	267	323	7	2020.1429
5392	crystalline	0.227	0.3161	1	3160	6701	167	2015.2395
5393	crystalline aggregate	-0.8723	-0.4829	3	139	172	5	2013.4
5394	crystalline behavior	-0.1799	-0.4616	10	111	124	4	2013.25
5395	crystalline behaviour	-0.5092	-0.1616	3	180	194	5	2016.6
5396	crystalline content	0.0691	0.1887	7	168	181	4	2017
5397	crystalline diameter	-0.2191	0.7673	1	90	152	3	2014.6667
5398	crystalline domain	-0.2161	-0.165	4	267	353	8	2018.125
5399	crystalline face	0.8482	0.2836	5	149	182	5	2014.6
5400	crystalline film	0.6405	0.4945	5	122	135	4	2013.75
5401	crystalline form	-0.168	-0.0429	3	272	373	9	2012.1111
5402	crystalline grain	0.8744	0.335	2	332	416	14	2013
5403	crystalline lamellae	-0.3744	-0.8306	3	292	462	12	2011.1667
5404	crystalline material	0.5469	0.0145	2	378	441	12	2014.75
5405	crystalline microstructure	0.0592	-0.3153	3	339	468	13	2016.5385
5406	crystalline morphology	-0.7984	-0.3577	7	431	673	15	2014.6667
5407	crystalline nanoparticle	0.1472	0.3111	1	286	320	9	2013.6667
5408	crystalline nature	-0.4345	0.7054	1	1016	1805	41	2018.1951
5409	crystalline order	-0.2234	-0.3218	3	262	294	7	2013.5714
5410	crystalline orientation	0.6315	0.2349	5	312	370	10	2014.6
5411	crystalline particle	0.7157	-0.0101	2	206	236	6	2014.5
5412	crystalline peak	-0.86	0.4026	13	464	738	15	2019.5333
5413	crystalline phase	0.2118	0.2121	2	3475	7518	195	2014.6205
5414	crystalline phase addition	0.9325	-0.3415	6	70	135	3	2006.3333
5415	crystalline phase composition	-0.4978	-1.1375	10	59	112	3	2016.6667
5416	crystalline plane	-0.3314	-0.6372	3	159	183	4	2008.5
5417	crystalline property	-0.6255	0.3299	10	86	139	5	2017
5418	crystalline region	-0.1159	-0.327	2	365	485	11	2017.5455
5419	crystalline sic	0.8638	0.5179	5	91	94	3	2005
5420	crystalline size	0.6784	0.26	2	911	1429	38	2014.4211
5421	crystalline state	0.623	0.1028	5	392	544	14	2013.2143
5422	crystalline structure	-0.1569	0.0584	3	3349	7439	184	2015.9076
5423	crystalline zone	-0.4271	-0.539	3	128	137	3	2017
5424	crystallinity	-0.3937	-0.0077	3	7813	27661	669	2016.3707
5425	crystallinity decrease	-0.9167	0.3387	1	60	98	3	2019.3333
5426	crystallinity degree	-0.475	-0.1809	3	833	1175	26	2019.1538
5427	crystallinity increase	-0.8329	-0.39	3	136	156	5	2016.4
5428	crystallinity index	-0.3733	-0.4038	10	345	393	9	2017.4444
5429	crystallinity level	-0.0031	-0.8897	3	69	103	3	2011
5430	crystallinity percentage	-0.1678	-0.2031	6	315	397	8	2021.875
5431	crystallisation	0.7204	-0.0424	2	615	889	22	2009.6818
5432	crystallisation behaviour	-0.4174	-0.6561	3	191	211	6	2014.3333
5433	crystallisation temperature	0.1515	-0.1822	3	175	231	6	2013.5
5434	crystallite	0.4763	0.2492	5	3498	7912	210	2012.3952
5435	crystallite growth	0.5247	0.1524	2	169	189	5	2012.6
5436	crystallite refinement	1.1198	0.067	5	108	125	4	2013.25
5437	crystallite size	0.5284	0.2863	2	4798	14093	349	2015.6762
5438	crystallite size change	0.7439	0.3548	1	102	106	3	2013.6667
5439	crystallite structure	0.6678	0.2459	5	218	261	7	2017
5440	crystallite thickness	-0.3749	-1.5094	3	78	200	4	2011
5441	crystallites size	0.0857	0.6668	1	141	150	4	2018.5
5442	crystallization	0.1323	-0.0664	3	5586	17453	483	2012.7412
5443	crystallization ability	-0.7433	-0.6912	3	138	145	3	2021.6667
5444	crystallization activation energy	0.1263	-0.2463	3	151	174	5	2014.8
5445	crystallization annealing	1.2139	0.4365	2	103	152	5	2005.4
5446	crystallization behavior	0.0189	-0.2699	3	1995	4538	125	2012.432
5447	crystallization behaviour	0.2765	-0.1332	3	307	367	11	2007.5455
5448	crystallization characteristic	-0.7368	-0.3392	3	243	335	9	2012.3333
5449	crystallization condition	0.5086	0.2971	2	185	258	7	2009.4286
5450	crystallization degree	-0.3746	-0.3574	3	249	288	8	2014.375
5451	crystallization investigation	-0.4986	-1.0729	10	130	280	6	2016.3333
5452	crystallization kinetic	0.1065	-0.1838	3	725	1181	32	2011.9688
5453	crystallization mechanism	0.3949	0.0661	2	223	253	8	2017.375
5454	crystallization nuclei	0.1581	-0.4982	3	128	133	3	2019.6667
5455	crystallization peak	-0.6852	-0.7533	3	195	273	7	2013.4286
5456	crystallization phenomenon	-0.3261	-0.5827	6	168	181	4	2016.75
5457	crystallization pressure	-0.5904	-0.2843	3	71	109	3	2009.3333
5458	crystallization procedure	0.8837	0.4181	2	58	64	3	2007.6667
5459	crystallization process	0.2158	-0.0495	2	1065	1749	54	2012.2037
5460	crystallization property	-0.7462	-0.7973	3	347	481	12	2016.25
5461	crystallization rate	-0.7553	-0.5982	3	961	1695	42	2014.4524
5462	crystallization reaction	1.2694	0.3174	2	99	116	5	1999.4
5463	crystallization sequence	1.1789	0.42	2	104	121	3	2005
5464	crystallization temperature	0.0538	-0.139	3	2127	4583	123	2012.2846
5465	crystallization time	0.5087	0.2169	2	232	334	9	2010.2222
5466	crystallize	0.5357	0.3501	2	309	382	10	2010.1
5467	crystallized fraction	1.1806	0.4223	2	60	77	3	2005.6667
5468	crystallographic direction	0.7597	-0.0308	5	113	119	3	2013.3333
5469	crystallographic form	-0.2751	0.241	8	96	194	4	2015
5470	crystallographic orientation	0.8282	0.102	5	594	829	23	2014.2609
5471	crystallographic phase	0.0294	0.7723	1	211	224	6	2020
5472	crystallographic plane	0.0815	0.3296	1	295	367	9	2014.3333
5473	crystallographic property	0.6935	-0.3494	2	101	108	3	2012
5474	crystallographic structure	0.2863	0.5745	1	571	864	21	2016.5714
5475	crystallographic texture	0.9855	-0.4261	2	580	887	21	2015.8571
5476	crystallography	0.5894	-0.2338	2	283	364	8	2016.375
5477	cs matrix	-0.002	-0.048	6	274	314	7	2017.7143
5478	cs peo	-0.3043	0.5937	1	116	126	3	2021.3333
5479	cs pva	-0.5625	0.1054	1	188	209	5	2019
5480	cs2	0.0605	0.6366	1	120	128	3	2015.6667
5481	csa	-0.5539	0.5983	1	379	528	14	2016.1429
5482	csc	0.1523	-0.8555	6	136	204	4	2020.75
5483	csd	0.3624	0.4648	1	237	298	8	2015.75
5484	csgo	0.1059	0.9504	1	91	148	3	2019
5485	csh	-0.1959	-0.3991	10	352	450	10	2019.4
5486	csi	1.1807	0.3927	5	170	230	6	2008.3333
5487	csm	-0.3694	-0.5426	3	165	180	5	2014.2
5488	csnc	-0.2346	-0.2341	4	140	153	4	2019
5489	csnp	-0.5927	-0.553	6	96	155	3	2015.6667
5490	csp	-0.095	0.0852	1	256	276	7	2021.4286
5491	cspbbr3	-0.2423	0.3355	1	105	109	3	2022.3333
5492	csr	-0.2506	-1.1069	3	142	183	5	2016.8
5493	css	-0.0772	0.5394	1	99	99	3	2019.3333
5494	cst	-0.1998	0.663	8	116	117	3	2018.3333
5495	ctab	-0.4482	0.4556	1	1157	1837	50	2015.34
5496	ctbn	-0.6608	-0.6502	7	164	235	5	2018.8
5497	cte	0.4006	-0.6047	2	1105	2113	51	2016.7451
5498	cte value	0.2382	-0.476	2	221	261	7	2013.4286
5499	ctp	-0.1916	0.6332	8	120	177	4	2020
5500	cu addition	1.1543	0.2485	2	263	344	11	2010.6364
5501	cu ag	0.466	0.2763	2	166	182	5	2013.6
5502	cu ag nanocomposite	0.4557	0.0502	2	157	165	5	2012
5503	cu al	0.9733	-0.4091	2	160	174	4	2014.25
5504	cu al2o	0.7865	-0.0222	2	146	167	5	2009.2
5505	cu al2o3	-0.3122	0.1738	13	503	793	16	2017.6875
5506	cu al2o3 nanocomposite	-0.0079	0.2444	13	267	346	8	2018.5
5507	cu al2o3 nanocomposite coating	0.7074	-0.0936	5	111	126	3	2020.6667
5508	cu al2o3 nanoparticle	-1.0513	0.5801	13	173	236	4	2021.25
5509	cu alloy	0.8876	-0.1653	2	313	439	15	2014.5333
5510	cu atom	1.1058	0.0512	2	276	357	10	2014
5511	cu cluster	1.2608	0.4248	2	109	158	5	2001.4
5512	cu cnt nanocomposite	0.8295	-0.4584	2	111	134	4	2015.25
5513	cu coating	0.872	0.0355	5	464	624	17	2017.1765
5514	cu composite	0.9092	-0.2194	2	442	655	20	2013.25
5515	cu concentration	0.6229	0.5794	5	257	340	9	2015.5556
5516	cu content	0.9937	0.3926	5	789	1388	41	2012.9024
5517	cu content increase	0.7543	0.4678	11	94	127	4	2017.75
5518	cu cr	1.0915	-0.1871	5	205	279	7	2016.8571
5519	cu cu	0.4621	-0.2272	12	108	113	3	2018
5520	cu element	1.025	0.2076	5	176	195	4	2018
5521	cu grain	1.0547	-0.2255	2	386	610	19	2014.6842
5522	cu grain boundary	1.0876	-0.5621	2	93	110	3	2017.3333
5523	cu grain growth	1.0396	-0.587	2	98	163	4	2016.75
5524	cu ion	-0.1328	0.4797	2	134	140	4	2019.75
5525	cu k radiation	1.0174	0.6606	2	123	131	4	2012.75
5526	cu layer	0.7237	0.0379	5	291	330	10	2012.8
5527	cu matrix	0.9352	-0.4062	2	1218	2658	75	2016.5067
5528	cu matrix composite	0.9734	-0.5263	2	278	413	9	2019.2222
5529	cu matrix nanocomposite	0.6881	-0.4729	2	271	428	12	2017
5530	cu nanocluster	0.0755	0.6169	1	108	111	3	2009.3333
5531	cu nanocomposite	0.8071	-0.1887	2	1003	1732	49	2014.6735
5532	cu nanocomposite powder	0.8317	0.205	2	251	346	12	2009.25
5533	cu nanoparticle	0.5358	0.3588	5	956	1408	38	2015.1316
5534	cu nb	0.6349	-0.3494	2	218	279	9	2012.5556
5535	cu nb interface	0.9016	-0.4641	2	179	262	7	2007.1429
5536	cu nb nanocomposite	0.6161	-0.3488	2	159	183	6	2014.5
5537	cu nb nanocomposite wire	0.8211	-0.2592	2	135	186	7	2008
5538	cu nbc	1.3106	-0.2999	2	76	126	3	2017.6667
5539	cu ni	0.3068	0.0655	1	171	185	5	2018.4
5540	cu nps	-0.6349	0.7655	1	143	156	3	2022.6667
5541	cu particle	0.6923	0.1609	2	672	922	27	2013.1852
5542	cu phase	0.932	0.0861	2	442	594	17	2016.7647
5543	cu powder	0.9571	-0.278	2	490	677	20	2015.05
5544	cu rich phase	0.529	-0.5891	4	76	87	3	2016.6667
5545	cu sample	0.8877	-0.4968	2	238	318	9	2017.6667
5546	cu sic	1.0415	-0.3086	5	184	266	7	2018.1429
5547	cu sic nanocomposite	0.9278	-0.5646	5	125	132	4	2017.75
5548	cu substrate	0.7341	0.0391	12	502	796	23	2017.9565
5549	cu ti	1.0137	-0.3033	2	119	172	5	2012.4
5550	cu ti3sic2 c nanocomposite	1.352	-0.7765	12	88	142	4	2020
5551	cu tic	1.177	-0.4725	5	102	139	4	2018
5552	cu tic nanocomposite	1.2216	-0.3746	5	64	96	3	2020.6667
5553	cu w nano multilayer	0.6942	0.021	2	91	109	3	2018.6667
5554	cu zro2	1.1848	-0.0791	2	124	167	5	2018.4
5555	cu zro2 nanocomposite	1.2304	-0.1415	2	158	245	7	2018.2857
5556	cu10	1.1077	-0.1661	2	112	161	4	2020.75
5557	cu2	-0.1454	0.7604	1	615	817	22	2015.5909
5558	cu2 ion	-0.0217	1.0042	1	155	170	5	2015.6
5559	cu2o	-0.0031	0.8043	1	767	1204	32	2017.4688
5560	cu2o film	-0.1483	1.054	1	119	135	3	2019.6667
5561	cu2o nanoparticle	-0.4454	0.9488	1	204	256	7	2016.4286
5562	cu2o rgo	-0.669	0.8906	1	114	124	3	2016
5563	cu2znsns4	0.0911	1.117	1	176	228	6	2017.8333
5564	cu3	-0.0998	0.6671	1	108	118	5	2013.6
5565	cu6sn5	0.9939	-0.246	12	191	270	7	2017.2857
5566	cual	1.0839	-0.5107	2	72	84	3	2015.6667
5567	cual2	1.1112	-0.3883	2	167	187	5	2017.2
5568	cual2o3	-0.9051	0.4753	13	173	219	4	2022.5
5569	cube	0.2296	0.2063	1	515	712	17	2018.1176
5570	cubic	0.6591	0.4406	5	94	96	3	2021.3333
5571	cubic boron nitride	0.6734	-0.0684	2	196	218	5	2016.8
5572	cubic cobalt	0.085	0.7202	8	66	114	3	2007.3333
5573	cubic crystal	0.7583	0.2743	2	143	195	5	2015.8
5574	cubic crystal structure	0.1636	0.7559	1	373	468	11	2017.3636
5575	cubic fluorite structure	0.0554	0.8144	1	129	152	4	2017.5
5576	cubic nio	-0.0612	0.8646	1	144	155	4	2017.75
5577	cubic phase	0.1689	0.6987	1	1037	1639	36	2017.9444
5578	cubic phase transformation	0.1321	0.8888	13	55	77	3	2017
5579	cubic shape	-0.4452	0.8499	1	177	198	5	2015.4
5580	cubic solid solution	1.0431	0.1433	5	131	141	3	2018.6667
5581	cubic spinel phase	0.055	0.8746	1	169	180	4	2021
5582	cubic spinel structure	-0.2507	0.947	1	320	395	10	2018.6
5583	cubic structure	0.4074	0.5185	1	1047	1624	43	2016.4651
5584	cubic superlattice	-0.1083	-0.3211	4	85	134	3	2019.3333
5585	cubic tin	0.7615	0.4558	5	150	158	3	2019.3333
5586	cubic zirconia	0.7781	-0.1249	2	85	89	3	2006
5587	cubic zro2	0.5802	0.4566	1	87	121	3	2010.3333
5588	cufe2o4	0.0477	0.8291	1	386	504	13	2015.1538
5589	cuins2	-0.0747	0.7576	1	146	161	4	2016
5590	cultivation	-0.3689	0.0188	6	196	232	6	2017.3333
5591	cultural heritage	-0.0148	-0.3768	4	117	127	3	2020.6667
5592	culture	-0.1389	-0.1109	6	751	1134	26	2016.1154
5593	cumulative effect	0.4647	0.3588	6	134	193	4	2021.25
5594	cuni	0.9355	-0.1732	2	118	133	4	2019.75
5595	cuni matrix	0.8878	-0.3438	2	105	118	3	2021.3333
5596	cunp	-0.4071	0.5742	1	214	242	6	2020.5
5597	cunps	-0.4423	0.4776	1	155	165	4	2020.5
5598	cunw	-0.8901	-0.2573	8	91	127	4	2014
5599	cunws	-0.7359	0.1446	8	101	130	4	2018.75
5600	cuo	0.0681	0.6277	1	1941	3819	105	2016.7905
5601	cuo content	-0.1465	0.9239	1	117	124	3	2018.6667
5602	cuo coo mno sio2 nanocomposite aerogel	0.2075	0.9367	1	71	126	3	2013
5603	cuo cufe2o4 nanocomposite	0.0947	1.0431	1	72	76	3	2015.3333
5604	cuo nanocomposite	-0.3368	0.7389	1	458	621	19	2016.1579
5605	cuo nanocrystal	-0.2455	0.8875	1	172	189	5	2015.2
5606	cuo nanoparticle	-0.2028	0.6293	1	547	725	20	2017.6
